"SITE_ID","SITE_NAME","MOVED_TO_SITE_ID","DATE","DEPTH","WATER","DENSITY","LATITUDE","LONGITUDE"
1548,"ST. JUSTE (MFS)",NA,"2010-30-03",13.2,4.8,0.36,46.47412,-69.87642
1557,"SOUTH LEBANON (B)",NA,"2010-30-03",0,0,0,43.286398,-70.89917
1558,"SOUTH BERWICK (B)",NA,"2010-30-03",0,0,0,43.19255,-70.748564
1559,"TOPSFIELD (B)",NA,"2010-30-03",0,0,0,45.435011,-67.721001
1561,"JACKMAN (B)",NA,"2010-30-03",15.3,6.2,0.41,45.612408,-70.234299
1562,"ST. ALBANS",NA,"2010-30-03",0,0,0,44.93511,-69.399597
1563,"MT. ABRAHM HIGH SCHOOL",NA,"2010-30-03",10.5,2.72,0.26,44.905407,-70.269402
1564,"FRYEBURG (B)",NA,"2010-30-03",0,0,0,44.008712,-70.955903
2001,"Dummy - Eastern",NA,"2010-30-03",0,0,0,44.825596,-66.805625
2002,"Dummy - Southern",NA,"2010-30-03",0,0,0,42.954546,-70.711541
2003,"Dummy - Northern",NA,"2010-30-03",22,6,0.27,47.679434,-68.834831
2004,"Dummy - Western",NA,"2010-30-03",7,2.4,0.34,44.552258,-71.168062
1001,"ROCKWOOD (KWP)",NA,"2010-05-04",0,0,0,45.67801,-69.758911
1013,"MOOSEHEAD (KWP)",NA,"2010-05-04",0,0,0,45.583831,-69.725289
1022,"FORT KENT",NA,"2010-05-04",6,2.2,0.37,47.236798,-68.581322
1027,"ERROL/ERROL DAM (UWP)",NA,"2010-05-04",0,0,0,44.7868,-71.13144
1028,"AZISCOHOS/AZISCOHOS DAM (UWP)",NA,"2010-05-04",0,0,0,44.945659,-70.997712
1030,"MIDDLE DAM (UWP)",NA,"2010-05-04",0,0,0,44.778711,-70.923104
1031,"UPPER DAM (UWP)",NA,"2010-05-04",0,0,0,44.883761,-70.862954
1047,"BRASSUA (KWP)",NA,"2010-05-04",0,0,0,45.656509,-69.8107
1049,"GREENVILLE/GREENVILLE JUNCTION (KWP)",NA,"2010-05-04",0,0,0,45.465157,-69.628472
1061,"GUERETTE",NA,"2010-05-04",6.5,2,0.31,47.083819,-68.231537
1090,"WINTERVILLE",NA,"2010-05-04",12.5,4.6,0.37,46.897453,-68.516449
1100,"EUSTIS (KWP)",NA,"2010-05-04",3,1.3,0.43,45.245909,-70.517101
1110,"DYER BROOK",NA,"2010-05-04",0,0,0,46.050008,-68.225159
1246,"STRATTON (KWP)",NA,"2010-05-04",2,0.9,0.45,45.114421,-70.383164
1287,"FLAGSTAFF/FLAGSTAFF DAM (KWP)",NA,"2010-05-04",0,0,0,45.224398,-70.192124
1288,"CARRABASETT (KWP)",NA,"2010-05-04",1.5,0.6,0.4,45.127668,-70.169739
1289,"DALLAS (KWP)",NA,"2010-05-04",1.1,0.6,0.55,45.00287,-70.583672
1290,"CHAIN OF PONDS (KWP)",NA,"2010-05-04",2,0.7,0.35,45.312151,-70.620065
1500,"MONTICELLO",NA,"2010-05-04",0,0,0,46.33001,-67.839996
1513,"GUILFORD A (ABBOT) (NWS)",NA,"2010-05-04",0,0,0,45.170845,-69.544167
1514,"GUILFORD B (KINGSBURY PLT) (NWS)",NA,"2010-05-04",0,0,0,45.167793,-69.595558
1520,"CARIBOU (B) (MEDICAL CENTER)",NA,"2010-05-04",0,0,0,46.875671,-68.001888
1544,"SQUA PAN (E)",NA,"2010-05-04",0.3,0.1,0.33,46.550016,-68.320257
1550,"KNOWLES CORNER (KNCM1) (NWS)",NA,"2010-05-04",0,0,0,46.206809,-68.314499
1002,"THE FORKS",NA,"2010-06-04",0,0,0,45.343902,-69.94883
1006,"MILO",NA,"2010-06-04",0,0,0,45.2834,-69.015488
1008,"AUGUSTA",NA,"2010-06-04",0,0,0,44.289992,-69.707787
1015,"MERCER",NA,"2010-06-04",0,0,0,44.682169,-69.898247
1017,"MEDWAY (BH)",NA,"2010-06-04",0,0,0,45.609351,-68.545196
1018,"AMHERST (BH)",NA,"2010-06-04",0,0,0,44.830908,-68.448707
1038,"ALLAGASH",NA,"2010-06-04",14.4,4.6,0.32,47.07559,-69.070892
1046,"SOUTH PARIS",NA,"2010-06-04",0,0,0,44.263479,-70.514237
1051,"ROXBURY",NA,"2010-06-04",0,0,0,44.64361,-70.585824
1093,"SEARSMONT",NA,"2010-06-04",0,0,0,44.403479,-69.227463
1099,"KENDUSKEAG",NA,"2010-06-04",0,0,0,44.89629,-68.884392
1117,"BEDDINGTON",NA,"2010-06-04",0,0,0,44.83952,-68.077163
1121,"WEST KENNEBUNK",NA,"2010-06-04",0,0,0,43.41683,-70.661217
1123,"BELGRADE",NA,"2010-06-04",0,0,0,44.521331,-69.882981
1132,"LINCOLN",NA,"2010-06-04",0,0,0,45.380429,-68.449478
1133,"WELD-PHILLIPS",NA,"2010-06-04",0,0,0,44.764319,-70.444001
1146,"BUCKSPORT",NA,"2010-06-04",0,0,0,44.5567,-68.797096
1152,"BARING",NA,"2010-06-04",0,0,0,45.109578,-67.328483
1153,"SOLON (BINGHAM)",NA,"2010-06-04",0,0,0,44.979979,-69.864289
1165,"DEXTER",NA,"2010-06-04",0,0,0,45.043742,-69.316406
1169,"NEWRY (SCREW AUGER FALLS)",NA,"2010-06-04",0.3,0.1,0.33,44.570139,-70.906388
1170,"TOPSHAM",NA,"2010-06-04",0,0,0,44.002648,-69.947373
1183,"FALMOUTH",NA,"2010-06-04",0,0,0,43.73443,-70.25737
1184,"DENMARK",NA,"2010-06-04",0,0,0,43.962119,-70.798722
1187,"KINGFIELD",NA,"2010-06-04",0,0,0,44.958461,-70.119118
1205,"DIXMONT",NA,"2010-06-04",0,0,0,44.681508,-69.14679
1224,"WEST SEBOEIS/LONG A (BH)",NA,"2010-06-04",0,0,0,45.516348,-68.921631
1266,"SEVEN ISLANDS (CHARLIE POND)",NA,"2010-06-04",5.9,2.3,0.39,46.914431,-69.709534
1318,"JEFFERSON",NA,"2010-06-04",0,0,0,44.199061,-69.495743
1325,"SOUTH HOPE",NA,"2010-06-04",0,0,0,44.214058,-69.182549
1327,"WESLEY",NA,"2010-06-04",0,0,0,44.97594,-67.645408
1490,"SACO (TANNERY SITE)",NA,"2010-06-04",0,0,0,43.533307,-70.484398
1494,"DURHAM (NWS)",NA,"2010-06-04",0,0,0,43.983343,-70.050003
1509,"GRAY (NWS)",NA,"2010-06-04",0,0,0,43.883339,-70.25
1557,"SOUTH LEBANON (B)",NA,"2010-06-04",0,0,0,43.286398,-70.89917
1558,"SOUTH BERWICK (B)",NA,"2010-06-04",0,0,0,43.19255,-70.748564
1559,"TOPSFIELD (B)",NA,"2010-06-04",0,0,0,45.435011,-67.721001
1561,"JACKMAN (B)",NA,"2010-06-04",2.1,0.7,0.33,45.612408,-70.234299
1562,"ST. ALBANS",NA,"2010-06-04",0,0,0,44.93511,-69.399597
1563,"MT. ABRAHM HIGH SCHOOL",NA,"2010-06-04",0.3,0.1,0.33,44.905407,-70.269402
1564,"FRYEBURG (B)",NA,"2010-06-04",0,0,0,44.008712,-70.955903
1045,"BETHEL",NA,"2010-07-04",0,0,0,44.414178,-70.837891
1072,"BRIDGTON",NA,"2010-07-04",0,0,0,44.055011,-70.721314
1570,"ST. JUSTE (NWS OBS)",NA,"2010-07-04",0,0,0,46.537377,-69.97921
2001,"Dummy - Eastern",NA,"2010-07-04",0,0,0,44.825596,-66.805625
2003,"Dummy - Northern",NA,"2010-07-04",8,3,0.38,47.679434,-68.834831
2004,"Dummy - Western",NA,"2010-07-04",0.3,0.1,0.33,44.552258,-71.168062
1038,"ALLAGASH",NA,"2010-13-04",0.3,0.1,0.33,47.07559,-69.070892
1561,"JACKMAN (B)",NA,"2010-13-04",0,0,0,45.612408,-70.234299
1001,"ROCKWOOD (KWP)",NA,"2011-03-01",8,2.4,0.3,45.67801,-69.758911
1002,"THE FORKS",NA,"2011-03-01",7.55,0.28,0.04,45.343902,-69.94883
1006,"MILO",NA,"2011-03-01",5.55,0.21,0.04,45.2834,-69.015488
1013,"MOOSEHEAD (KWP)",NA,"2011-03-01",9.6,2.8,0.29,45.583831,-69.725289
1015,"MERCER",NA,"2011-03-01",4.6,0.23,0.05,44.682169,-69.898247
1018,"AMHERST (BH)",NA,"2011-03-01",9.2,1.72,0.19,44.830908,-68.448707
1022,"FORT KENT",NA,"2011-03-01",3.1,0.6,0.19,47.236798,-68.581322
1024,"NORTH ANSON",NA,"2011-03-01",2.2,0.23,0.1,44.87394,-69.948067
1045,"BETHEL",NA,"2011-03-01",3.75,0.23,0.06,44.414178,-70.837891
1046,"SOUTH PARIS",NA,"2011-03-01",4.3,0.28,0.07,44.263479,-70.514237
1047,"BRASSUA (KWP)",NA,"2011-03-01",8.4,2.5,0.3,45.656509,-69.8107
1049,"GREENVILLE/GREENVILLE JUNCTION (KWP)",NA,"2011-03-01",14.6,4.3,0.29,45.465157,-69.628472
1050,"PITTSFIELD (B)",NA,"2011-03-01",8.15,0.23,0.03,44.735629,-69.429337
1051,"ROXBURY",NA,"2011-03-01",4.45,0.24,0.05,44.64361,-70.585824
1061,"GUERETTE",NA,"2011-03-01",6.3,1.1,0.17,47.083819,-68.231537
1072,"BRIDGTON",NA,"2011-03-01",3.95,0.31,0.08,44.055011,-70.721314
1090,"WINTERVILLE",NA,"2011-03-01",8.5,1.4,0.17,46.897453,-68.516449
1093,"SEARSMONT",NA,"2011-03-01",4,0.75,0.19,44.403479,-69.227463
1099,"KENDUSKEAG",NA,"2011-03-01",7.8,1.5,0.19,44.89629,-68.884392
1110,"DYER BROOK",NA,"2011-03-01",6.1,1.2,0.2,46.050008,-68.225159
1117,"BEDDINGTON",NA,"2011-03-01",7.1,1.55,0.22,44.83952,-68.077163
1133,"WELD-PHILLIPS",NA,"2011-03-01",3.8,0.2,0.05,44.764319,-70.444001
1146,"BUCKSPORT",NA,"2011-03-01",5.4,1.2,0.22,44.5567,-68.797096
1152,"BARING",NA,"2011-03-01",9,2.15,0.24,45.109578,-67.328483
1153,"SOLON (BINGHAM)",NA,"2011-03-01",4.15,0.2,0.05,44.979979,-69.864289
1165,"DEXTER",NA,"2011-03-01",7.55,0.23,0.03,45.043742,-69.316406
1169,"NEWRY (SCREW AUGER FALLS)",NA,"2011-03-01",7.75,0.29,0.04,44.570139,-70.906388
1195,"KINGSBURY",NA,"2011-03-01",5.85,0.21,0.04,45.170937,-69.588204
1224,"WEST SEBOEIS/LONG A (BH)",NA,"2011-03-01",7.15,0.21,0.03,45.516348,-68.921631
1287,"FLAGSTAFF/FLAGSTAFF DAM (KWP)",NA,"2011-03-01",10,2.8,0.28,45.224398,-70.192124
1288,"CARRABASETT (KWP)",NA,"2011-03-01",8,2.1,0.26,45.127668,-70.169739
1327,"WESLEY",NA,"2011-03-01",7.8,1.6,0.2,44.97594,-67.645408
1500,"MONTICELLO",NA,"2011-03-01",5.8,1.1,0.19,46.33001,-67.839996
1520,"CARIBOU (B) (MEDICAL CENTER)",NA,"2011-03-01",4.5,0.7,0.16,46.875671,-68.001888
1544,"SQUA PAN (E)",NA,"2011-03-01",7.4,1.3,0.18,46.550016,-68.320257
1546,"DIXFIELD (B)",NA,"2011-03-01",4.4,0.15,0.03,44.58063,-70.333968
1550,"KNOWLES CORNER (KNCM1) (NWS)",NA,"2011-03-01",11,2.2,0.2,46.206809,-68.314499
1008,"AUGUSTA",NA,"2011-04-01",5.5,1.25,0.23,44.289992,-69.707787
1028,"AZISCOHOS/AZISCOHOS DAM (UWP)",NA,"2011-04-01",11,2.1,0.19,44.945659,-70.997712
1030,"MIDDLE DAM (UWP)",NA,"2011-04-01",5,1,0.2,44.778711,-70.923104
1031,"UPPER DAM (UWP)",NA,"2011-04-01",7.3,0.9,0.12,44.883761,-70.862954
1038,"ALLAGASH",NA,"2011-04-01",6,1.4,0.23,47.07559,-69.070892
1055,"ASHLAND AT PINKHAM MILL",NA,"2011-04-01",5.3,1.6,0.3,46.712761,-68.458412
1064,"MACHIAS LAKE",NA,"2011-04-01",6.25,0.95,0.15,46.681108,-68.750717
1083,"SEBAGO",NA,"2011-04-01",3.3,1,0.3,43.760723,-70.517182
1123,"BELGRADE",NA,"2011-04-01",4.15,1.03,0.25,44.521331,-69.882981
1132,"LINCOLN",NA,"2011-04-01",5.7,1.2,0.21,45.380429,-68.449478
1170,"TOPSHAM",NA,"2011-04-01",4.7,1.1,0.23,44.002648,-69.947373
1184,"DENMARK",NA,"2011-04-01",4.75,1.3,0.27,43.962119,-70.798722
1187,"KINGFIELD",NA,"2011-04-01",0.3,0.1,0.33,44.958461,-70.119118
1192,"NEWFIELD",NA,"2011-04-01",2.5,0.7,0.28,43.63057,-70.898629
1205,"DIXMONT",NA,"2011-04-01",7.35,1.53,0.21,44.681508,-69.14679
1206,"CLAYTON LAKE",NA,"2011-04-01",10,1.73,0.17,46.603629,-69.51931
1266,"SEVEN ISLANDS (CHARLIE POND)",NA,"2011-04-01",7.5,2.2,0.29,46.914431,-69.709534
1297,"MUSQUACOOK",NA,"2011-04-01",12,2.18,0.18,46.605428,-69.136872
1318,"JEFFERSON",NA,"2011-04-01",5.55,1.1,0.2,44.199061,-69.495743
1325,"SOUTH HOPE",NA,"2011-04-01",4.8,1,0.21,44.214058,-69.182549
1478,"HEMENWAY; NH",NA,"2011-04-01",2.8,0.75,0.27,43.896247,-71.310143
1479,"NORTH WOLFBORO; NH",NA,"2011-04-01",3.6,0.95,0.26,43.656559,-71.143014
1480,"SCRIBNER BROOK; NH",NA,"2011-04-01",2.2,0.6,0.27,43.607386,-71.037583
1481,"MERRYMEETING; NH",NA,"2011-04-01",3.5,0.83,0.24,43.476917,-71.181542
1482,"AYERS LAKE; NH",NA,"2011-04-01",0.3,0.1,0.33,43.265654,-71.0346
1483,"MENDUMS POND; NH",NA,"2011-04-01",0,0,0,43.163647,-71.056992
1494,"DURHAM (NWS)",NA,"2011-04-01",6,1.3,0.22,43.983343,-70.050003
1509,"GRAY (NWS)",NA,"2011-04-01",4,1.2,0.3,43.883339,-70.25
1510,"HOLLIS (NWS)",NA,"2011-04-01",2.5,0.6,0.24,43.650009,-70.669999
1513,"GUILFORD A (ABBOT) (NWS)",NA,"2011-04-01",5.6,0.84,0.15,45.170845,-69.544167
1514,"GUILFORD B (KINGSBURY PLT) (NWS)",NA,"2011-04-01",4.4,1,0.23,45.167793,-69.595558
1516,"HARTFORD (NWS)",NA,"2011-04-01",5,1.9,0.38,44.374233,-70.317223
1521,"CHURCHILL DAM (NWS)",NA,"2011-04-01",12.9,2.84,0.22,46.492509,-69.2864
1545,"PORTGAGE AT HATHAWAY ROAD",NA,"2011-04-01",4.6,1.5,0.33,46.808309,-68.495796
1559,"TOPSFIELD (B)",NA,"2011-04-01",7.2,1.8,0.25,45.435011,-67.721001
1561,"JACKMAN (B)",NA,"2011-04-01",5.9,1.3,0.22,45.612408,-70.234299
1562,"ST. ALBANS",NA,"2011-04-01",6.9,1.52,0.22,44.93511,-69.399597
1563,"MT. ABRAHM HIGH SCHOOL",NA,"2011-04-01",0.3,0.1,0.33,44.905407,-70.269402
1564,"FRYEBURG (B)",NA,"2011-04-01",4.3,1.02,0.24,44.008712,-70.955903
1565,"POLAND REGIONAL HIGH SCHOOL",NA,"2011-04-01",5.45,1.18,0.22,44.070712,-70.415902
2001,"Dummy - Eastern",NA,"2011-04-01",8,2,0.25,44.825596,-66.805625
2002,"Dummy - Southern",NA,"2011-04-01",0.3,0.1,0.33,42.954546,-70.711541
2003,"Dummy - Northern",NA,"2011-04-01",5,1,0.2,47.679434,-68.834831
2004,"Dummy - Western",NA,"2011-04-01",7,0.3,0.04,44.552258,-71.168062
1001,"ROCKWOOD (KWP)",NA,"2011-31-01",17.3,3.5,0.2,45.67801,-69.758911
1013,"MOOSEHEAD (KWP)",NA,"2011-31-01",20.3,3.8,0.19,45.583831,-69.725289
1024,"NORTH ANSON",NA,"2011-31-01",12.8,1.75,0.14,44.87394,-69.948067
1027,"ERROL/ERROL DAM (UWP)",NA,"2011-31-01",18,3,0.17,44.7868,-71.13144
1028,"AZISCOHOS/AZISCOHOS DAM (UWP)",NA,"2011-31-01",22,4.4,0.2,44.945659,-70.997712
1030,"MIDDLE DAM (UWP)",NA,"2011-31-01",16,3,0.19,44.778711,-70.923104
1031,"UPPER DAM (UWP)",NA,"2011-31-01",15.8,2.8,0.18,44.883761,-70.862954
1045,"BETHEL",NA,"2011-31-01",12.7,1.85,0.15,44.414178,-70.837891
1046,"SOUTH PARIS",NA,"2011-31-01",15.65,2.65,0.17,44.263479,-70.514237
1047,"BRASSUA (KWP)",NA,"2011-31-01",16.7,3.3,0.2,45.656509,-69.8107
1049,"GREENVILLE/GREENVILLE JUNCTION (KWP)",NA,"2011-31-01",24.8,5.5,0.22,45.465157,-69.628472
1051,"ROXBURY",NA,"2011-31-01",15.05,2.7,0.18,44.64361,-70.585824
1072,"BRIDGTON",NA,"2011-31-01",14.6,2.55,0.17,44.055011,-70.721314
1093,"SEARSMONT",NA,"2011-31-01",13.8,2.45,0.18,44.403479,-69.227463
1099,"KENDUSKEAG",NA,"2011-31-01",15.8,3,0.19,44.89629,-68.884392
1120,"GRAY (SAPPI)",NA,"2011-31-01",16.8,2.85,0.17,43.900019,-70.325791
1133,"WELD-PHILLIPS",NA,"2011-31-01",12.6,2,0.16,44.764319,-70.444001
1169,"NEWRY (SCREW AUGER FALLS)",NA,"2011-31-01",17.1,3.75,0.22,44.570139,-70.906388
1205,"DIXMONT",NA,"2011-31-01",19.4,4,0.21,44.681508,-69.14679
1287,"FLAGSTAFF/FLAGSTAFF DAM (KWP)",NA,"2011-31-01",19.6,4.4,0.22,45.224398,-70.192124
1288,"CARRABASETT (KWP)",NA,"2011-31-01",19.6,3.8,0.19,45.127668,-70.169739
1309,"NORTH WATERFORD (SAPPI)",NA,"2011-31-01",12.45,1.75,0.14,44.228829,-70.755814
1364,"HARRISON (SAPPI)",NA,"2011-31-01",11.25,1.9,0.17,44.145799,-70.629387
1366,"SEBAGO CENTER (SAPPI)",NA,"2011-31-01",14.8,3.05,0.21,43.908769,-70.708313
1367,"EAST CASCO (SAPPI)",NA,"2011-31-01",15.1,2.8,0.18,43.989647,-70.474122
1369,"NORTH GORHAM (SAPPI)",NA,"2011-31-01",14.55,2.85,0.2,43.741172,-70.453698
1409,"BELLEVILLE-RED BRIDGE (N.B.)",NA,"2011-31-01",11,2.2,0.2,46.220009,-67.720001
1410,"BECAGUIMEC WOODS (N.B.)",NA,"2011-31-01",10.2,1.9,0.19,46.230009,-67.300003
1412,"GIBSON MILLSTREAM (N.B.)",NA,"2011-31-01",11.8,1.9,0.16,46.070009,-67.550002
1413,"SHOGOMOC (N.B.)",NA,"2011-31-01",11,2.3,0.21,45.95001,-67.319999
1414,"SPRINGFIELD WOODS (N.B.)",NA,"2011-31-01",11.8,2.2,0.19,46.030007,-67.129996
1415,"MACTAQUAC PARK (N.B.)",NA,"2011-31-01",10,1.8,0.18,45.970012,-66.870002
1506,"KILMARNOCK (N.B.)",NA,"2011-31-01",12.1,2.2,0.18,46.160009,-67.470001
1534,"SUSSEX (N.B.)",NA,"2011-31-01",24,4.8,0.2,45.730009,-65.47
1536,"CANAAN (N.B.)",NA,"2011-31-01",22.5,4.5,0.2,45.90001,-65.599998
1537,"PLEASANT VALE (N.B.)",NA,"2011-31-01",24.5,4.9,0.2,45.84001,-65.019995
1546,"DIXFIELD (B)",NA,"2011-31-01",11.6,1.95,0.17,44.58063,-70.333968
1002,"THE FORKS",NA,"2011-01-02",15.95,2.7,0.17,45.343902,-69.94883
1006,"MILO",NA,"2011-01-02",16,2.85,0.18,45.2834,-69.015488
1008,"AUGUSTA",NA,"2011-01-02",16.2,2.8,0.17,44.289992,-69.707787
1015,"MERCER",NA,"2011-01-02",15.3,2.3,0.15,44.682169,-69.898247
1018,"AMHERST (BH)",NA,"2011-01-02",18.9,4.6,0.24,44.830908,-68.448707
1022,"FORT KENT",NA,"2011-01-02",8.2,1.2,0.15,47.236798,-68.581322
1038,"ALLAGASH",NA,"2011-01-02",14.3,2.5,0.17,47.07559,-69.070892
1050,"PITTSFIELD (B)",NA,"2011-01-02",18.65,3.55,0.19,44.735629,-69.429337
1055,"ASHLAND AT PINKHAM MILL",NA,"2011-01-02",11.4,1.8,0.16,46.712761,-68.458412
1056,"CORNISH",NA,"2011-01-02",15.9,3.4,0.21,43.816677,-70.770592
1061,"GUERETTE",NA,"2011-01-02",11.7,1.9,0.16,47.083819,-68.231537
1064,"MACHIAS LAKE",NA,"2011-01-02",13.2,3.88,0.29,46.681108,-68.750717
1083,"SEBAGO",NA,"2011-01-02",16.1,2.9,0.18,43.760723,-70.517182
1090,"WINTERVILLE",NA,"2011-01-02",12.2,2.2,0.18,46.897453,-68.516449
1110,"DYER BROOK",NA,"2011-01-02",13.2,2.5,0.19,46.050008,-68.225159
1117,"BEDDINGTON",NA,"2011-01-02",19.45,5.45,0.28,44.83952,-68.077163
1123,"BELGRADE",NA,"2011-01-02",10.2,2.3,0.23,44.521331,-69.882981
1146,"BUCKSPORT",NA,"2011-01-02",16.75,3.75,0.22,44.5567,-68.797096
1152,"BARING",NA,"2011-01-02",19.6,5.05,0.26,45.109578,-67.328483
1153,"SOLON (BINGHAM)",NA,"2011-01-02",15.7,2.65,0.17,44.979979,-69.864289
1165,"DEXTER",NA,"2011-01-02",17.45,2.9,0.17,45.043742,-69.316406
1184,"DENMARK",NA,"2011-01-02",17.95,3.52,0.2,43.962119,-70.798722
1187,"KINGFIELD",NA,"2011-01-02",11.5,1.62,0.14,44.958461,-70.119118
1192,"NEWFIELD",NA,"2011-01-02",16.9,3.6,0.21,43.63057,-70.898629
1195,"KINGSBURY",NA,"2011-01-02",16.35,3.2,0.2,45.170937,-69.588204
1206,"CLAYTON LAKE",NA,"2011-01-02",17.9,3.8,0.21,46.603629,-69.51931
1224,"WEST SEBOEIS/LONG A (BH)",NA,"2011-01-02",17.55,3.05,0.17,45.516348,-68.921631
1266,"SEVEN ISLANDS (CHARLIE POND)",NA,"2011-01-02",14.7,3,0.2,46.914431,-69.709534
1297,"MUSQUACOOK",NA,"2011-01-02",19.5,3.3,0.17,46.605428,-69.136872
1318,"JEFFERSON",NA,"2011-01-02",17.4,3.35,0.19,44.199061,-69.495743
1325,"SOUTH HOPE",NA,"2011-01-02",14.6,2.7,0.18,44.214058,-69.182549
1327,"WESLEY",NA,"2011-01-02",18.9,4.55,0.24,44.97594,-67.645408
1478,"HEMENWAY; NH",NA,"2011-01-02",13.5,2.42,0.18,43.896247,-71.310143
1479,"NORTH WOLFBORO; NH",NA,"2011-01-02",17.8,3.7,0.21,43.656559,-71.143014
1480,"SCRIBNER BROOK; NH",NA,"2011-01-02",16.6,2.7,0.16,43.607386,-71.037583
1481,"MERRYMEETING; NH",NA,"2011-01-02",16.8,2.9,0.17,43.476917,-71.181542
1482,"AYERS LAKE; NH",NA,"2011-01-02",12.8,2.45,0.19,43.265654,-71.0346
1483,"MENDUMS POND; NH",NA,"2011-01-02",13,2.42,0.19,43.163647,-71.056992
1494,"DURHAM (NWS)",NA,"2011-01-02",20,5,0.25,43.983343,-70.050003
1500,"MONTICELLO",NA,"2011-01-02",14.1,2.7,0.19,46.33001,-67.839996
1509,"GRAY (NWS)",NA,"2011-01-02",20,4.8,0.24,43.883339,-70.25
1510,"HOLLIS (NWS)",NA,"2011-01-02",18,3.8,0.21,43.650009,-70.669999
1513,"GUILFORD A (ABBOT) (NWS)",NA,"2011-01-02",16.6,2.94,0.18,45.170845,-69.544167
1514,"GUILFORD B (KINGSBURY PLT) (NWS)",NA,"2011-01-02",18.8,3.46,0.18,45.167793,-69.595558
1520,"CARIBOU (B) (MEDICAL CENTER)",NA,"2011-01-02",10.4,2,0.19,46.875671,-68.001888
1522,"CHAMBERLAIN BRIDGE (NWS)",NA,"2011-01-02",20.2,4.2,0.21,46.170307,-69.208298
1527,"NORTH SEBAGO (NWS)",NA,"2011-01-02",17,3.8,0.22,43.87911,-70.632699
1544,"SQUA PAN (E)",NA,"2011-01-02",17.2,3.1,0.18,46.550016,-68.320257
1545,"PORTGAGE AT HATHAWAY ROAD",NA,"2011-01-02",12.1,1.7,0.14,46.808309,-68.495796
1550,"KNOWLES CORNER (KNCM1) (NWS)",NA,"2011-01-02",19.6,3.6,0.18,46.206809,-68.314499
1559,"TOPSFIELD (B)",NA,"2011-01-02",16.6,3,0.18,45.435011,-67.721001
1561,"JACKMAN (B)",NA,"2011-01-02",13.1,1.8,0.14,45.612408,-70.234299
1562,"ST. ALBANS",NA,"2011-01-02",15.1,2.75,0.18,44.93511,-69.399597
1563,"MT. ABRAHM HIGH SCHOOL",NA,"2011-01-02",13.2,1.86,0.14,44.905407,-70.269402
1564,"FRYEBURG (B)",NA,"2011-01-02",16.85,3.17,0.19,44.008712,-70.955903
1565,"POLAND REGIONAL HIGH SCHOOL",NA,"2011-01-02",16.2,3.24,0.2,44.070712,-70.415902
2001,"Dummy - Eastern",NA,"2011-02-02",18,5,0.28,44.825596,-66.805625
2002,"Dummy - Southern",NA,"2011-02-02",12,2.4,0.2,42.954546,-70.711541
2003,"Dummy - Northern",NA,"2011-02-02",14,2,0.14,47.679434,-68.834831
2004,"Dummy - Western",NA,"2011-02-02",17,3.5,0.21,44.552258,-71.168062
1132,"LINCOLN",NA,"2011-03-02",17.35,3.56,0.2,45.380429,-68.449478
1024,"NORTH ANSON",NA,"2011-28-02",26.9,5.9,0.22,44.87394,-69.948067
1027,"ERROL/ERROL DAM (UWP)",NA,"2011-28-02",27,5.5,0.2,44.7868,-71.13144
1029,"DIAMONDS (UWP)",NA,"2011-28-02",31,7.8,0.25,42.952513,-66.680008
1030,"MIDDLE DAM (UWP)",NA,"2011-28-02",27,6,0.22,44.778711,-70.923104
1031,"UPPER DAM (UWP)",NA,"2011-28-02",26,6,0.23,44.883761,-70.862954
1044,"PINKHAM NOTCH (UWP)",NA,"2011-28-02",30.75,6.63,0.22,44.245329,-71.256143
1045,"BETHEL",NA,"2011-28-02",23.9,4.25,0.18,44.414178,-70.837891
1046,"SOUTH PARIS",NA,"2011-28-02",27.1,5.7,0.21,44.263479,-70.514237
1051,"ROXBURY",NA,"2011-28-02",25.15,5.8,0.23,44.64361,-70.585824
1067,"PLEASANT RIVER (UWP 3-13)",NA,"2011-28-02",30.25,6.43,0.21,44.354181,-70.85833
1094,"PATTEN",NA,"2011-28-02",47.1,13.5,0.29,46.067867,-68.437119
1110,"DYER BROOK",NA,"2011-28-02",30.7,6.7,0.22,46.050008,-68.225159
1133,"WELD-PHILLIPS",NA,"2011-28-02",25.8,4.85,0.19,44.764319,-70.444001
1169,"NEWRY (SCREW AUGER FALLS)",NA,"2011-28-02",29.2,6.75,0.23,44.570139,-70.906388
1171,"UPTON (UWP)",NA,"2011-28-02",29,6.3,0.22,44.678858,-70.986924
1228,"BRETTUNS MILLS (UWP)",NA,"2011-28-02",25.5,4.6,0.18,44.383081,-70.254159
1229,"CANTON (UWP)",NA,"2011-28-02",24.75,4.7,0.19,44.439821,-70.310349
1230,"FRYE (UWP)",NA,"2011-28-02",24.5,5.48,0.22,44.620329,-70.576394
1231,"ROXBURY NOTCH (UWP)",NA,"2011-28-02",29.5,5.75,0.2,44.62633,-70.640588
1232,"ANDOVER (UWP)",NA,"2011-28-02",24.75,4.98,0.2,44.638788,-70.741593
1233,"NORTH RUMFORD (UWP)",NA,"2011-28-02",21.75,5,0.23,44.545837,-70.683327
1235,"WILD RIVER (UWP)",NA,"2011-28-02",27.75,5.65,0.2,44.341681,-71.016671
1236,"GILEAD (UWP)",NA,"2011-28-02",26.25,5.98,0.23,44.391681,-70.987504
